participant_id,item_nr,condition,text,is_practice_trial,resp,rt_ms,time_so_far_secs
p697533,3,word,korrekt,TRUE,ralt,3744.962899945676,56.64195779990405
p697533,5,word,sicheren,TRUE,ralt,1637.4225000618026,61.90754069993272
p697533,5,pseudoword,tobreren,TRUE,lalt,872.5112999090925,65.0929538999917
p697533,3,pseudoword,Torrerk,TRUE,lalt,701.3063000049442,67.53378079994582
p697533,1,pseudoword,Bage,TRUE,ralt,915.3377999318764,69.79581929999404
p697533,2,pseudoword,sanzes,TRUE,lalt,975.9468999691308,72.26211709994823
p697533,4,pseudoword,segt,TRUE,lalt,692.7575999870896,74.79301879997365
p697533,4,word,sagt,TRUE,ralt,1003.254699986428,77.04340279998723
p697533,2,word,Mannes,TRUE,ralt,1398.4031999716535,79.61386919999495
p697533,1,word,Haie,TRUE,ralt,714.9628000333905,82.55937809997704
p697533,69,pseudoword,benäugen,FALSE,lalt,926.1674999725074,137.30635899992194
p697533,99,pseudoword,hößt,FALSE,lalt,1023.7906000111252,139.24564310000278
p697533,15,pseudoword,Toffegizu,FALSE,lalt,920.9125000052154,141.2830907999305
p697533,45,word,Vertragsabschlüssen,FALSE,ralt,981.48949991446,143.23313740000594
p697533,101,word,jahrelanges,FALSE,ralt,1321.7377999098971,145.23271359992214
p697533,66,word,aufwendig,FALSE,ralt,726.5056999167427,147.5828878999455
p697533,73,pseudoword,besprofen,FALSE,lalt,784.7278999397531,149.33317140000872
p697533,103,word,konsolidieren,FALSE,ralt,933.1650000531226,151.1497108999174
p697533,16,pseudoword,Rabphimution,FALSE,lalt,750.7929999846965,153.0998776999768
p697533,55,pseudoword,angeträrken,FALSE,lalt,1312.011900008656,154.86635479994584
p697533,9,word,Geschicke,FALSE,ralt,866.5029000258073,157.19985509989783
p697533,32,word,Schwiegertochter,FALSE,ralt,1471.92709997762,159.0830368999159
p697533,78,pseudoword,Durchszelten,FALSE,lalt,1336.2685999600217,161.58306799991988
p697533,122,pseudoword,Spruntet,FALSE,lalt,791.4618001086637,163.94991669990122
p697533,79,pseudoword,einpellsten,FALSE,lalt,859.0879999101162,165.76612239994574
p697533,120,pseudoword,seifle,FALSE,lalt,732.7295000432059,167.64964560000226
p697533,121,pseudoword,sopfeibt,FALSE,lalt,528.9118000073358,169.40642859996296
p697533,126,word,undurchdringbar,FALSE,ralt,861.3303999882191,170.94983459997457
p697533,47,pseudoword,Monbetierungen,FALSE,lalt,874.014199944213,172.83876109996345
p697533,118,word,schönste,FALSE,ralt,931.5984999993816,174.73366019991226
p697533,90,pseudoword,riviert,FALSE,lalt,748.1604999629781,176.68288759991992
p697533,46,word,Vollbesitz,FALSE,ralt,719.8003999656066,178.44949209992774
p697533,74,pseudoword,behockten,FALSE,lalt,720.7647000905126,180.19977559999097
p697533,108,word,letzten,FALSE,ralt,652.3672000039369,181.95094010001048
p697533,142,word,zackiger,FALSE,ralt,689.1724999295548,183.63305539998692
p697533,47,word,Vorbereitungen,FALSE,ralt,693.1669000769034,185.34990309993736
p697533,85,pseudoword,erschwillt,FALSE,ralt,890.995700028725,187.0664475999074
p697533,9,pseudoword,neschonke,FALSE,lalt,579.5858000637963,188.9831111999229
p697533,135,pseudoword,vorschrenntgadrig,FALSE,lalt,649.1147000342607,190.5831043999642
p697533,33,word,Skonto,FALSE,ralt,917.1896000625566,192.2498208999168
p697533,115,word,reparierten,FALSE,lalt,1129.9482000758871,194.18324569996912
p697533,141,word,wunderschöne,FALSE,ralt,992.53160005901,196.33355969993863
p697533,94,word,gefallen,FALSE,ralt,638.037099968642,198.3498385999119
p697533,108,pseudoword,fitzten,FALSE,lalt,1020.9970000432804,200.0165514999535
p697533,80,pseudoword,einspipfe,FALSE,lalt,704.5536000514403,202.06666049989872
p697533,129,word,vergeltet,FALSE,lalt,1104.7383999684826,203.80003019992728
p697533,96,word,gleichwertig,FALSE,ralt,714.1579000744969,205.9332102999324
p697533,43,pseudoword,Abgegöbe,FALSE,lalt,1091.0294000059366,207.66721829993185
p697533,127,pseudoword,ungesegthent,FALSE,lalt,847.1614000154659,209.7829901999794
p697533,150,pseudoword,otertesten,FALSE,lalt,647.7686000289395,211.6496524999384
p697533,14,word,Kanäle,FALSE,ralt,779.8717999830842,213.31634059990756
p697533,53,pseudoword,aifierst,FALSE,lalt,631.9970999611542,215.1163059999235
p697533,120,word,siegle,FALSE,lalt,856.5483000129461,216.7667272998951
p697533,18,word,Kreuzzug,FALSE,lalt,846.069100080058,218.64973599999212
p697533,38,word,Symptom,FALSE,ralt,2738.053100067191,220.51683239999693
p697533,17,pseudoword,pontoaantut,FALSE,lalt,709.5722999656573,224.2833505999297
p697533,43,word,Ungetüme,FALSE,ralt,999.5144000276924,226.0164259999292
p697533,7,pseudoword,Gowuren,FALSE,lalt,567.3716000746936,228.03357450000476
p697533,52,word,absichtlichen,FALSE,ralt,890.6301000388339,229.63403789990116
p697533,107,pseudoword,ledighens,FALSE,lalt,613.0481000291184,231.5499455999816
p697533,91,word,fortbleiben,FALSE,ralt,804.4079999672249,233.18335239996668
p697533,85,word,erschrickt,FALSE,ralt,610.4220000561327,241.8878014999209
p697533,92,pseudoword,räntere,FALSE,lalt,681.7319999681786,243.51655369997025
p697533,112,pseudoword,oßmiziivsem,FALSE,lalt,594.4205999840051,245.2168556000106
p697533,71,pseudoword,beseimgeren,FALSE,lalt,492.1058999607339,246.83353979990352
p697533,22,pseudoword,Tieme,FALSE,lalt,478.5357000073418,248.34990189992823
p697533,130,pseudoword,vertolzen,FALSE,lalt,561.1117000225931,249.85045999998692
p697533,73,word,beschämen,FALSE,ralt,617.1537999762222,251.4334649000084
p697533,48,word,Wasserbetten,FALSE,ralt,755.4369999561459,253.06694509997033
p697533,98,word,hinlege,FALSE,ralt,715.121200075373,254.85018379997928
p697533,89,word,fickst,FALSE,ralt,1082.4289000593126,256.5835631999653
p697533,104,pseudoword,greaade,FALSE,lalt,530.6553000118583,258.6835644999519
p697533,48,pseudoword,dössermatten,FALSE,lalt,505.1587999332696,260.23346339992713
p697533,134,pseudoword,verkauben,FALSE,lalt,869.95520000346,261.7669310999336
p697533,1,word,Akzente,FALSE,ralt,841.0854999674484,263.66647389996797
p697533,31,pseudoword,zatz,FALSE,lalt,591.5253000566736,265.5331391999498
p697533,107,word,lediglich,FALSE,ralt,618.0792000377551,267.15015040000435
p697533,140,pseudoword,Austerbafer,FALSE,lalt,706.9247000617906,268.8000429999083
p697533,138,word,wissenschaftlicheren,FALSE,ralt,611.9557999772951,270.5335828999523
p697533,77,word,dunkle,FALSE,ralt,733.6495000636205,272.1673490999965
p697533,83,pseudoword,entschühmt,FALSE,lalt,878.8330999668688,273.9172427000012
p697533,3,word,Erwachsener,FALSE,ralt,688.8372000539675,275.8166346999351
p697533,145,pseudoword,umdröstern,FALSE,lalt,913.0437999265268,277.5334910999518
p697533,75,word,deinem,FALSE,ralt,622.0425999490544,279.469601699966
p697533,117,word,schwindelte,FALSE,ralt,1256.8503000074998,281.1169612999074
p697533,79,word,einfachsten,FALSE,ralt,646.0008000722155,283.4002554999897
p697533,119,pseudoword,Schöchteckste,FALSE,lalt,828.9582000579685,285.06672489992343
p697533,143,pseudoword,zerfanken,FALSE,lalt,667.5494000082836,286.9168584999861
p697533,50,pseudoword,Bünktchen,FALSE,lalt,896.0520999971777,288.6169108999893
p697533,104,word,kreiere,FALSE,ralt,743.6697999946773,290.5371111999266
p697533,132,pseudoword,berfrietere,FALSE,lalt,541.3915999233723,292.300775499898
p697533,21,word,Media,FALSE,ralt,554.1524000000209,293.86713539995253
p697533,65,word,aufspielt,FALSE,ralt,613.6593000264838,295.4507558000041
p697533,56,pseudoword,abbekägen,FALSE,lalt,695.3376000747085,297.08354669995606
p697533,23,word,Modepuppe,FALSE,ralt,1121.145399985835,298.7999437999679
p697533,106,pseudoword,lebensrorgtich,FALSE,lalt,791.9661001069471,300.9501560999779
